Link,Name,Brand,Description,SKU,Color,Pattern,Price,Currency,Availability,Images,AggregateRating,Reviews,PropertyValues
https://www.trendyol.com/ateshanem/yumusak-suni-deri-ortopedik-erkek-spor-ayakkabi-p-365286920,Ateşhanem Yumuşak Suni Deri Ortopedik Erkek Spor Ayakkabı,Ateşhanem,"Ateşhanem Yumuşak Suni Deri Ortopedik Erkek Spor Ayakkabı yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",365286920,siyah,Klasik Ayakkabı,259.51,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1552/product/media/images/ty1552/prod/QC/20240917/13/9b3e2a89-53b3-304f-9a1d-6900b72891ae/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1552/product/media/images/ty1552/prod/QC/20240917/13/81b17a93-10b1-3025-b025-436d1fe84682/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1553/product/media/images/ty1551/prod/QC/20240917/13/5078e4d7-26ad-3395-b4f5-893d3cd24b28/1_org_zoom.jpg""]","{""@type"": ""AggregateRating"", ""ratingValue"": 4.1, ""ratingCount"": 4745, ""reviewCount"": 2575}","[{""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""T** A**""}, ""datePublished"": ""2023-01-30"", ""reviewBody"": ""Ayakkabı beklediğimizden çok daha iyi eşime aldım kolay kolay birayakkabıyı beğenmez ama cok hoşuna gitti numarasınıda biz tam giydiğinumarayı aldık gayet rahat oldu kazandıkları para helali hoş olsunbereketli satışlar dileriz"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""n** ö** s**""}, ""datePublished"": ""2024-10-05"", ""reviewBody"": ""eşime aldim beğendi"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""C** E** P**""}, ""datePublished"": ""2024-10-05"", ""reviewBody"": ""Babama hediye olarak aldım. Çok beğendi. Kendi ayak numaranızı alabilirsiniz"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""SÜHEYL B.""}, ""datePublished"": ""2024-05-20"", ""reviewBody"": ""Babama hediye olarak aldım çok beğendim şimdi kendime de sipariş verdimfiyat performans olarak çok iyi kendi numaranızı almanızı tavsiye ederim"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""**** ****""}, ""datePublished"": ""2024-03-05"", ""reviewBody"": ""gerçekten çok güzel çok harika eşime aldım çok beğendi Tam da ayağınıoldu tavsiye ederim"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""H** B**""}, ""datePublished"": ""2023-10-06"", ""reviewBody"": ""hediye olarak aldık oldukça kaliteli güzel ürün numaranızı alabilirsiniz"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""k** o**""}, ""datePublished"": ""2023-07-17"", ""reviewBody"": ""eşim için aldım çok rahat oldunu söyledi biz çok beğendik 43 numarakendi numarası"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""**** ****""}, ""datePublished"": ""2023-07-04"", ""reviewBody"": ""ckardesime aldık çok rahatlıkla kullandini söylüyor tam numara alabilirsiniz"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""R** O**""}, ""datePublished"": ""2023-06-22"", ""reviewBody"": ""Sorunsuz elimize ulaştı gayet kullanışlı bir ürün fiyatı da uygun kendinumaranızı almanızı tavsiye ederim"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""D** t**""}, ""datePublished"": ""2023-06-07"", ""reviewBody"": ""gayet güzel eşime aldım beğendi rahat"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""**** ****""}, ""datePublished"": ""2023-06-05"", ""reviewBody"": ""Çok beğendim kendime aldım rahatlığını babam görünce onada aldımbabanlar gününe çok hoşuma gitti bağıcıkları esnek direk giy çıkartavsiye ederim"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""**** ****""}, ""datePublished"": ""2023-06-03"", ""reviewBody"": ""babama aldık çok rahat ve kullanışlı"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""Ç** K**""}, ""datePublished"": ""2023-05-24"", ""reviewBody"": ""Çok iyi kaliteli yumuşak ayakkabı tavsiye ederim 😊"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""**** ****""}, ""datePublished"": ""2023-05-19"", ""reviewBody"": ""Yumuşak ve çok rahat bir ayakkabı iki gün içinde geldi hızlı kargotavsiye ederim"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""A** D**""}, ""datePublished"": ""2023-05-16"", ""reviewBody"": ""eşime aldim begendi f/b urunu"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""M** Ö**""}, ""datePublished"": ""2023-05-12"", ""reviewBody"": ""Çok rahat ve uygun tavsiye ediyorum kendi numaranızı alın çok memnun kalırsınız"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""E** B**""}, ""datePublished"": ""2023-05-10"", ""reviewBody"": ""nişanlıma aldım çok beğendi çok rahat olduğunu söyledi helali hoş olsun"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""M** G**""}, ""datePublished"": ""2023-05-08"", ""reviewBody"": ""Babam için aldım çok ama çok rahat kesinlikle alinmali"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""F** İ**""}, ""datePublished"": ""2023-04-17"", ""reviewBody"": ""ayakkabılar gerçekten güzel ayağa tam oturuyor. 42 numara giyiyorum ve42 sipariş ettim kalıbı tam. satıcı hızlı teşekkürler."", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""E** E** Ç**""}, ""datePublished"": ""2023-04-12"", ""reviewBody"": ""Kendime Aldım işte giymek için çok iyi çok rahat ayak numaranıza göre alın"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}]","{""Materyal"": ""Suni Deri"", ""Renk"": ""Siyah"", ""Taban Materyali"": ""Kauçuk"", ""Saya Materyali"": ""Suni Deri"", ""Topuk Boyu"": ""Kısa Topuklu (1- 4 cm)"", ""İç Taban Materyali"": ""Suni Deri"", ""Astar Materyali"": ""Suni Deri"", ""Bağlama Şekli"": ""Bağcıksız"", ""Ek Özellik"": ""Ortopedik Taban"", ""Persona"": ""Cool & Comfort"", ""Sürdürülebilirlik Detayı"": ""Evet"", ""Topuk Tipi"": ""Düz Topuklu"", ""Materyal Bileşeni"": ""100% Suni Deri"", ""Yıkama Talimatı"": ""silinebilir"", ""Desen"": ""Düz"", ""Deri Kalitesi"": ""İmitasyon Deri"", ""Kumaş Tipi"": ""Poplin"", ""Koleksiyon"": ""Business"", ""Ortam"": ""Casual"", ""Ürün Detayı"": ""Trok""}"
https://www.trendyol.com/vole/erkek-siyah-klasik-gunluk-ortapedik-ayakkabi-p-267175207,VOLE Erkek Siyah Klasik Günlük Ortapedik Ayakkabı,VOLE,"VOLE Erkek Siyah Klasik Günlük Ortapedik Ayakkabı yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",267175207,SİYAH,Klasik Ayakkabı,319.8,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1528/product/media/images/prod/QC/20240906/23/0a3daf6e-2d32-3049-bcc9-49a7862680e6/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1529/product/media/images/prod/QC/20240906/23/43677cfe-d3c7-336f-8eb1-ec5b0cae2875/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1528/product/media/images/prod/QC/20240906/23/049c7757-1d7d-3ed2-b456-3732c6155444/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1528/product/media/images/prod/QC/20240906/23/f731f33d-dca9-3348-a90e-dd8001ea31d1/1_org_zoom.jpg""]","{""@type"": ""AggregateRating"", ""ratingValue"": 4.5, ""ratingCount"": 106, ""reviewCount"": 62}","[{""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""İsmail G.""}, ""datePublished"": ""2024-10-06"", ""reviewBody"": ""mükemmel ve hesaplı tebrik ediyorum"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""**** ****""}, ""datePublished"": ""2024-10-06"", ""reviewBody"": ""babam için aldım çok güzel alabilirsimiz"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""R** E**""}, ""datePublished"": ""2024-08-23"", ""reviewBody"": ""Babam için almıştım o kadar güzel ki, çok beğendim, teşekkür ederim"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""g** ü**""}, ""datePublished"": ""2023-01-11"", ""reviewBody"": ""tam beden alıbabılır çok bır beklentınız olmasın"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""A** s**""}, ""datePublished"": ""2022-11-16"", ""reviewBody"": ""Eşime aldım ayakkabı süper gönül rahatlığıyla alabilirsiniz kullanımırahat satıcıya çok teşekkür ediyorum."", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""M** E**""}, ""datePublished"": ""2022-10-11"", ""reviewBody"": ""Bir numara küçük alın iyi ayakkabı"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""g** e**""}, ""datePublished"": ""2022-04-28"", ""reviewBody"": ""Çok iyi tam numara alınır"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""A** K**""}, ""datePublished"": ""2024-10-18"", ""reviewBody"": ""Bu qiymətə çox yaxşıdır."", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""**** ****""}, ""datePublished"": ""2024-10-17"", ""reviewBody"": ""fiyatına göre gayet ideal bir ayakkabı"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""E** b**""}, ""datePublished"": ""2024-10-17"", ""reviewBody"": ""Eşime aldım çok beğendi tam bir fiyat performans ürünü teşekkürler mygross shoes👌"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""Ö** K**""}, ""datePublished"": ""2024-10-17"", ""reviewBody"": ""Kesinlikle parasını hak ediyor"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""M** B**""}, ""datePublished"": ""2024-10-17"", ""reviewBody"": ""beğendim güzel"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""**** ****""}, ""datePublished"": ""2024-10-16"", ""reviewBody"": ""urun geldi gayet memnunum"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""m** a**""}, ""datePublished"": ""2024-10-16"", ""reviewBody"": ""çok sık oğluma aldım begendi"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""**** ****""}, ""datePublished"": ""2024-10-15"", ""reviewBody"": ""Haaarikaaaaa"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""S** O**""}, ""datePublished"": ""2024-10-14"", ""reviewBody"": ""Fiyatına göre oldukça güzel"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""H** A**""}, ""datePublished"": ""2024-10-13"", ""reviewBody"": ""hediye aldım çok beğenildi satıcıya ilgi ve alakasından dolayı teşekkürederim hediye paketli istedim hediye paketli yollamışlar kargom çokhızlı geldi"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""**** ****""}, ""datePublished"": ""2024-10-11"", ""reviewBody"": ""Ürünü beğendim. Tam numaranızı alabilirsiniz."", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""**** ****""}, ""datePublished"": ""2024-10-07"", ""reviewBody"": ""Göründüyü kimi geldi,tesekkurler"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""E** K**""}, ""datePublished"": ""2024-09-28"", ""reviewBody"": ""şık ve güzel bir ayakkabı fakat bütün gün ayakta çalışanlar için uygndeğil özel günlerde gayet uygun"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}]","{""Materyal"": ""Suni Deri"", ""Renk"": ""Siyah"", ""Taban Materyali"": ""PVC"", ""Saya Materyali"": ""Suni Deri"", ""Topuk Boyu"": ""Kısa Topuklu (1- 4 cm)"", ""İç Taban Materyali"": ""Tekstil"", ""Astar Materyali"": ""Tekstil"", ""Bağlama Şekli"": ""Bağcıklı"", ""Ek Özellik"": ""Ortopedik Taban"", ""Persona"": ""Cool & Comfort"", ""Sürdürülebilirlik Detayı"": ""Evet"", ""Topuk Tipi"": ""Düz Topuklu"", ""Desen"": ""Düz"", ""Deri Kalitesi"": ""İmitasyon Deri"", ""Kumaş Tipi"": ""Diğer"", ""Ortam"": ""Casual/Günlük""}"
https://www.trendyol.com/detector/ic-dis-hakiki-deri-ultra-ortopedik-buyuk-numara-gunluk-erkek-ayakkabi-700-10-p-73645275,DETECTOR Iç Dış Hakiki Deri Ultra Ortopedik Büyük Numara Günlük Erkek Ayakkabı 700-10,DETECTOR,"DETECTOR Iç Dış Hakiki Deri Ultra Ortopedik Büyük Numara Günlük Erkek Ayakkabı 700-10 yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",73645275,Siyah,Klasik Ayakkabı,949.9,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty996/product/media/images/prod/SPM/PIM/20230913/11/2159e51e-8caa-3298-be00-c3cf948132a5/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty997/product/media/images/prod/SPM/PIM/20230913/11/5c4365dd-6e62-3c5e-954a-0dc14828b602/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty997/product/media/images/prod/SPM/PIM/20230913/11/6c85ea45-8d79-3270-a9ca-3f04a5f25bf0/1_org_zoom.jpg""]","{""@type"": ""AggregateRating"", ""ratingValue"": 4.7, ""ratingCount"": 2334, ""reviewCount"": 1271}","[{""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""**** ****""}, ""datePublished"": ""2024-10-07"", ""reviewBody"": ""very very good 💯"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""S** K**""}, ""datePublished"": ""2024-09-27"", ""reviewBody"": ""Babam için aldım hafif bir ayakkabı.Babam rahat oldugunu söyledi memnunkaldı. tam numarasını aldık oldu. teşekkürler."", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""S** G**""}, ""datePublished"": ""2024-09-13"", ""reviewBody"": ""babam için aldım. yıllar önce de aynısını almıştım çok kaliteli olduğuiçin babamın tek tercihi"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""Alper G.""}, ""datePublished"": ""2024-09-13"", ""reviewBody"": ""Ben babam veya dedem için almadım. Bizzat kendim için aldım. 47 numaraayakkabı bulmakta zorlanıyordum. Bu ayakkabı tam ayağıma uydu. Çok rahatbir ayakkabı. Ortopedik, yumuşak ve rahat. Bundan sonra tercihimDetector olacak. Üreticilerine çok teşekkür ederim."", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""Ö** U**""}, ""datePublished"": ""2024-08-27"", ""reviewBody"": ""Babama hediye aldım kendi numaranızı alabilirsiniz gayet kaliteli"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""B** G** Y**""}, ""datePublished"": ""2024-08-15"", ""reviewBody"": ""Babam için aldım ve hızlı bir şekilde ulaştı. Babam çok rahat olduğunusöyledi ve tam numarası alınabilir."", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""**** ****""}, ""datePublished"": ""2024-08-02"", ""reviewBody"": ""Babam için almıştık. Çok beğendi, hem de çok rahat. Teşekkürler! Kendinumaranızı ala bilirsiniz"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""**** ****""}, ""datePublished"": ""2024-05-26"", ""reviewBody"": ""güncelleme: yaklasık 4 yildir ayni ayakkabidan aliyorum babama. cokmenun cok kaliteli ve rahat. gonul rahatligi ile alabilirsiniz bu yilbitane daha aldik :)) babama aldim cok rahat diyor. memnun  kaldik.yorumu guncelliyorum ayni ayakkabidan tekrar siparis verdik cokkaliteli bir ayakkabi.digerini babam eskitince yenisini  tekrar aldik. teşekkürler"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""K** I**""}, ""datePublished"": ""2024-02-07"", ""reviewBody"": ""güzel tam oldu rahat beğendim hızlı kargo sorunsuz teslim aldım satıcıyateşekkürler hayırlı işler"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""**** ****""}, ""datePublished"": ""2023-09-22"", ""reviewBody"": ""Babam için aldık çok güzel yumuşak"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""Z** A**""}, ""datePublished"": ""2023-09-10"", ""reviewBody"": ""Babama aldım güzel bir Ayakkabı tavsiye ederim"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""Ayşe Ç.""}, ""datePublished"": ""2023-07-19"", ""reviewBody"": ""Tek kelime ile harika  rahat kaliteli bayıldım babama aldim"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""G** S**""}, ""datePublished"": ""2023-06-27"", ""reviewBody"": ""Güzel tam kalıb.babam için sipariş etdik kardon kutuda gönderildi.sağlamgelib elimize ulaşdı."", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""S** A**""}, ""datePublished"": ""2023-06-13"", ""reviewBody"": ""babama aldık severek kullanıyor çok rahat"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""Zeynep Y.""}, ""datePublished"": ""2023-06-08"", ""reviewBody"": ""babama aldım aşırı rahat bir ayakkabı hafif ve kaliteli"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""Türkiye a.""}, ""datePublished"": ""2023-05-16"", ""reviewBody"": ""çok teşekkür ederim babama aldım çok beğendi kalitesi güzel sevdim ben"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""B** E**""}, ""datePublished"": ""2023-05-10"", ""reviewBody"": ""Çok çok rahat bir ayakkabı babam için aldım severek kullanıyor"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""**** ****""}, ""datePublished"": ""2023-05-07"", ""reviewBody"": ""urun cok guzel babama aldim.herkese tavsiye ederim"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""E** U**""}, ""datePublished"": ""2023-04-15"", ""reviewBody"": ""Eşime aldin cok begendi"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""H** Ç**""}, ""datePublished"": ""2023-04-15"", ""reviewBody"": ""ayakkabı Eniştemi aldım Eniştem çok beğendi beklentinden daha güzelçıksın Teşekkürler"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}]","{""Materyal"": ""Hakiki Deri"", ""Renk"": ""Siyah"", ""Taban Materyali"": ""Poli"", ""Saya Materyali"": ""Hakiki Deri"", ""Topuk Boyu"": ""Kısa Topuklu (1- 4 cm)"", ""İç Taban Materyali"": ""Hakiki Deri"", ""Astar Materyali"": ""Hakiki Deri"", ""Bağlama Şekli"": ""Bağcıksız"", ""Ek Özellik"": ""Ek Özellik Mevcut Değil"", ""Persona"": ""Cool & Comfort"", ""Sürdürülebilirlik Detayı"": ""Hayır"", ""Topuk Tipi"": ""Düz Topuklu"", ""Materyal Bileşeni"": ""100% Deri"", ""Yıkama Talimatı"": ""type 4"", ""Desen"": ""Düz"", ""Deri Kalitesi"": ""Gerçek Deri"", ""Kumaş Tipi"": ""Hakiki Deri"", ""Koleksiyon"": ""Basic"", ""Ortam"": ""Casual""}"
